1.58373E+12,-0.19,0.08,-0.11,40.96666667,-0.4,-13.46666667,-1.589666667,0.066666667,-1.564,0,0,0,-0.589666667,0,-0.564,0,0,0,-0.294833333,0,-0.282,
1.58373E+12,-0.37,0.14,-0.18,40.9,-0.4,-13.5,-1.623666667,0.065333333,-1.567666667,0,0,0,-0.623666667,0,-0.567666667,0,0,0,-0.311833333,0,-0.283833333,
1.58373E+12,-0.44,0.26,-0.3,40.83333333,-0.4,-13.53333333,-1.657666667,0.064,-1.571333333,0,0,0,-0.657666667,0,-0.571333333,0,0,0,-0.328833333,0,-0.285666667,
1.58373E+12,-0.44,0.08,-0.18,40.76666667,-0.4,-13.56666667,-1.691666667,0.062666667,-1.575,0,0,0,-0.691666667,0,-0.575,0,0,0,-0.345833333,0,-0.2875,
1.58373E+12,-0.31,0.01,0.01,40.7,-0.4,-13.56666667,-1.725666667,0.061333333,-1.545,0,0,0,-0.725666667,0,-0.545,0,0,0,-0.362833333,0,-0.2725,
1.58373E+12,-0.31,0.2,-0.18,40.56666667,-0.4,-13.63333333,-1.793666667,0.058666667,-1.551666667,0,0,0,-0.793666667,0,-0.551666667,0,0,0,-0.396833333,0,-0.275833333,
1.58373E+12,-0.31,0.14,-0.11,40.63333333,-0.4,-13.6,-1.759666667,0.06,-1.548333333,0,0,0,-0.759666667,0,-0.548333333,0,0,0,-0.379833333,0,-0.274166667,
1.58373E+12,-0.44,0.32,-0.11,40.5,-0.4,-13.66666667,-1.827666667,0.057333333,-1.555,0,0,0,-0.827666667,0,-0.555,0,0,0,-0.413833333,0,-0.2775,
1.58373E+12,-0.31,0.26,-0.18,40.43333333,-0.4,-13.7,-1.861666667,0.056,-1.558333333,0,0,0,-0.861666667,0,-0.558333333,0,0,0,-0.430833333,0,-0.279166667,
1.58373E+12,0.48,0.08,-0.05,40.4,-0.4,-13.73333333,-1.862333333,0.054666667,-1.561333333,0,0,0,-0.862333333,0,-0.561333333,0,0,0,-0.431166667,0,-0.280666667,
1.58373E+12,-0.31,0.2,-0.11,40.36666667,-0.4,-13.76666667,-1.863333333,0.053333333,-1.564333333,0,0,0,-0.863333333,0,-0.564333333,0,0,0,-0.431666667,0,-0.282166667,
1.58373E+12,-0.37,0.32,-0.11,40.3,-0.4,-13.8,-1.898,0.052,-1.567333333,0,0,0,-0.898,0,-0.567333333,0,0,0,-0.449,0,-0.283666667,
1.58373E+12,-0.37,0.38,-0.11,40.23333333,-0.4,-13.83333333,-1.932666667,0.050666667,-1.570333333,0,0,0,-0.932666667,0,-0.570333333,0,0,0,-0.466333333,0,-0.285166667,
1.58373E+12,-0.37,0.32,-0.11,40.16666667,-0.4,-13.86666667,-1.967333333,0.049333333,-1.573333333,0,0,0,-0.967333333,0,-0.573333333,0,0,0,-0.483666667,0,-0.286666667,
1.58373E+12,-0.31,0.32,-0.18,40.1,-0.4,-13.9,-2.002,0.048,-1.576333333,0,0,0,-1.002,0,-0.576333333,0,0,0,-0.501,0,-0.288166667,
1.58373E+12,-0.25,0.32,-0.11,40.03333333,-0.4,-13.93333333,-2.036666667,0.046666667,-1.579,0,0,0,-1.036666667,0,-0.579,0,0,0,-0.518333333,0,-0.2895,
1.58373E+12,-0.07,0.32,-0.11,39.96666667,-0.4,-13.96666667,-2.071333333,0.045333333,-1.581333333,0,0,0,-1.071333333,0,-0.581333333,0,0,0,-0.535666667,0,-0.290666667,
1.58373E+12,-0.19,0.14,-0.18,39.9,-0.4,-14,-2.106,0.044,-1.583666667,0,0,0,-1.106,0,-0.583666667,0,0,0,-0.553,0,-0.291833333,
1.58373E+12,-0.13,0.2,-0.11,39.83333333,-0.4,-14.03333333,-2.140666667,0.042666667,-1.586,0,0,0,-1.140666667,0,-0.586,0,0,0,-0.570333333,0,-0.293,
1.58373E+12,-0.25,0.32,-0.18,39.76666667,-0.4,-14.06666667,-2.175333333,0.041333333,-1.588333333,0,0,0,-1.175333333,0,-0.588333333,0,0,0,-0.587666667,0,-0.294166667,
1.58373E+12,-0.19,0.5,-0.11,39.7,-0.4,-14.1,-2.21,0.04,-1.590666667,0,0,0,-1.21,0,-0.590666667,0,0,0,-0.605,0,-0.295333333,
1.58373E+12,-0.37,0.38,-0.11,39.63333333,-0.4,-14.13333333,-2.244666667,0.038666667,-1.593,0,0,0,-1.244666667,0,-0.593,0,0,0,-0.622333333,0,-0.2965,
1.58373E+12,-0.25,0.44,-0.11,39.56666667,-0.4,-14.16666667,-2.279333333,0.037333333,-1.595333333,0,0,0,-1.279333333,0,-0.595333333,0,0,0,-0.639666667,0,-0.297666667,
1.58373E+12,-0.07,0.38,-0.05,39.5,-0.4,-14.2,-2.314,0.036,-1.597666667,0,0,0,-1.314,0,-0.597666667,0,0,0,-0.657,0,-0.298833333,
1.58373E+12,-0.25,0.32,-0.11,39.43333333,-0.4,-14.23333333,-2.348666667,0.034666667,-1.6,0,0,0,-1.348666667,0,-0.6,0,0,0,-0.674333333,0,-0.3,
1.58373E+12,-1.17,3.37,-2.8,39.33333333,-0.3,-14.33333333,-2.416666667,0.133333333,-1.669,0,0,0,-1.416666667,0,-0.669,0,0,0,-0.708333333,0,-0.3345,
1.58373E+12,166.98,62.15,-224.91,44.8,1.866666667,-21.73333333,3.082333333,2.297666667,-9.037333333,2.082333333,1.297666667,0,-0.416666667,0,-8.037333333,1.041166667,0.648833333,0,-0.208333333,0,-4.018666667,
1.58373E+12,197.26,-4.87,20.64,56.9,3.766666667,-19,15.15933333,4.173666667,-6.198666667,14.15933333,3.173666667,0,0,0,-7.037333333,7.079666667,1.586833333,0,0,0,-3.518666667,
1.58373E+12,42.35,-48.88,165.6,64.86666667,1.966666667,-13.66666667,22.98133333,2.330666667,-0.787666667,21.98133333,2.173666667,0,0,0,-6.037333333,10.99066667,1.086833333,0,0,0,-3.018666667,
1.58373E+12,50.65,75.09,-65.67,67.93333333,2.833333333,-17.5,25.823,3.172333333,-4.597,24.823,2.172333333,0,0,0,-5.037333333,12.4115,1.086166667,0,0,0,-2.518666667,
1.58373E+12,197.32,184.1,-171.44,76.16666667,11.46666667,-20.73333333,33.80033333,11.772,-7.768333333,32.80033333,10.772,0,0,0,-6.768333333,16.40016667,5.386,0,0,0,-3.384166667,
1.58373E+12,-7.58,85.04,137.21,82.46666667,20.43333333,-10.03333333,39.76166667,20.61866667,3.025666667,38.76166667,19.61866667,2.025666667,0,0,-5.768333333,19.38083333,9.809333333,1.012833333,0,0,-2.884166667,
1.58373E+12,-360.18,-74.57,375.01,70.16666667,20.76666667,5.3,27.05966667,20.74233333,18.34566667,37.76166667,19.74233333,17.34566667,0,0,-4.768333333,18.88083333,9.871166667,8.672833333,0,0,-2.384166667,
1.58373E+12,-275.83,-133.96,-606.07,48.93333333,13.8,-17.43333333,5.547,13.56266667,-4.554666667,36.76166667,18.74233333,16.34566667,0,0,-3.768333333,18.38083333,9.371166667,8.172833333,0,0,-1.884166667,
1.58373E+12,50.41,-122.12,-315.54,41.4,5.233333333,-32.43333333,-2.054,4.852666667,-19.49466667,35.76166667,17.74233333,15.34566667,-1.054,0,-18.49466667,17.88083333,8.871166667,7.672833333,-0.527,0,-9.247333333,
1.58373E+12,264.88,-187.3,95.71,51.86666667,-5.133333333,-33.36666667,8.419666667,-5.571666667,-20.21833333,34.76166667,16.74233333,14.34566667,-0.054,-4.571666667,-19.21833333,17.38083333,8.371166667,7.172833333,-0.027,-2.285833333,-9.609166667,
1.58373E+12,-376.05,-423.94,708.44,48.1,-25.53333333,-16.03333333,4.554666667,-25.92566667,-2.666333333,33.76166667,15.74233333,13.34566667,0,-24.92566667,-18.21833333,16.88083333,7.871166667,6.672833333,0,-12.46283333,-9.109166667,
1.58373E+12,-155.16,-50.83,260.32,30.33333333,-41.36666667,-21.5,-13.27333333,-41.509,-8.088,32.76166667,14.74233333,12.34566667,-12.27333333,-40.509,-17.21833333,16.38083333,7.371166667,6.172833333,-6.136666667,-20.2545,-8.609166667,
1.58373E+12,271.6,210.16,2.75,34.16666667,-36.06666667,-23.13333333,-9.324333333,-35.80066667,-9.621666667,31.76166667,13.74233333,11.34566667,-11.27333333,-39.509,-16.21833333,15.88083333,6.871166667,5.672833333,-5.636666667,-19.7545,-8.109166667,
1.58373E+12,124.38,374.1,91.13,47.33333333,-16.6,-13.1,3.919,-15.97866667,0.527333333,30.76166667,12.74233333,10.34566667,-10.27333333,-38.509,-15.21833333,15.38083333,6.371166667,5.172833333,-5.136666667,-19.2545,-7.609166667,
1.58373E+12,-281.44,140.7,-212.27,42.06666667,0.533333333,-7.733333333,-1.403,1.315333333,5.909,29.76166667,11.74233333,9.345666667,-9.273333333,-37.509,-14.21833333,14.88083333,5.871166667,4.672833333,-4.636666667,-18.7545,-7.109166667,
1.58373E+12,-257.58,-61.81,-40.89,24.06666667,3.133333333,-4.433333333,-19.40566667,3.904666667,9.17,28.76166667,10.74233333,8.345666667,-18.40566667,-36.509,-13.21833333,14.38083333,5.371166667,4.172833333,-9.202833333,-18.2545,-6.609166667,
1.58373E+12,-127.82,52.2,-35.58,11.2,2.8,-7.7,-32.09533333,3.534666667,5.831,27.76166667,9.742333333,7.345666667,-31.09533333,-35.509,-12.21833333,13.88083333,4.871166667,3.672833333,-15.54766667,-17.7545,-6.109166667,
1.58373E+12,61.15,88.27,-296.44,8.966666667,7.466666667,-15.86666667,-34.02366667,8.168,-2.375666667,26.76166667,8.742333333,6.345666667,-33.02366667,-34.509,-11.21833333,13.38083333,4.371166667,3.172833333,-16.51183333,-17.2545,-5.609166667,
1.58373E+12,26.36,-185.78,-390.25,11.86666667,4.2,-25.96666667,-30.79666667,4.821333333,-12.43433333,25.76166667,7.742333333,5.345666667,-32.02366667,-33.509,-11.43433333,12.88083333,3.871166667,2.672833333,-16.01183333,-16.7545,-5.717166667,
1.58373E+12,77.75,-244.55,-240.41,15.3,-10.16666667,-40.2,-27.06566667,-9.592666667,-26.52566667,24.76166667,6.742333333,4.345666667,-31.02366667,-32.509,-25.52566667,12.38083333,3.371166667,2.172833333,-15.51183333,-16.2545,-12.76283333,
1.58373E+12,297.54,-93.67,56.28,27.76666667,-21.46666667,-46.5,-14.33633333,-20.79633333,-32.54166667,23.76166667,5.742333333,3.345666667,-30.02366667,-31.509,-31.54166667,11.88083333,2.871166667,1.672833333,-15.01183333,-15.7545,-15.77083333,
1.58373E+12,-15.76,-109.48,118.9,37.13333333,-28.26666667,-45.7,-4.832333333,-27.387,-31.395,22.76166667,4.742333333,2.345666667,-29.02366667,-30.509,-30.54166667,11.38083333,2.371166667,1.172833333,-14.51183333,-15.2545,-15.27083333,
1.58373E+12,-196.66,-127.85,99.13,30.03333333,-36.2,-46.06666667,-11.88933333,-35.043,-31.42333333,21.76166667,3.742333333,1.345666667,-28.02366667,-34.043,-30.42333333,10.88083333,1.871166667,0.672833333,-14.01183333,-17.0215,-15.21166667,
1.58373E+12,123.22,-115.71,234.57,27.56666667,-44.33333333,-42.53333333,-14.24233333,-42.81966667,-27.54833333,20.76166667,2.742333333,0.345666667,-27.02366667,-41.81966667,-29.42333333,10.38083333,1.371166667,0.172833333,-13.51183333,-20.90983333,-14.71166667,
